"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Vehicles per Household","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","48113015303","TX","48113015303","=""48113015303""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113015304","TX","48113015304","=""48113015304""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113015305","TX","48113015305","=""48113015305""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113015306","TX","48113015306","=""48113015306""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113015403","TX","48113015403","=""48113015403""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113015404","TX","48113015404","=""48113015404""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113015405","TX","48113015405","=""48113015405""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113015406","TX","48113015406","=""48113015406""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113015500","TX","48113015500","=""48113015500""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113015600","TX","48113015600","=""48113015600""","2.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113015700","TX","48113015700","=""48113015700""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113015900","TX","48113015900","=""48113015900""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016001","TX","48113016001","=""48113016001""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016002","TX","48113016002","=""48113016002""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016100","TX","48113016100","=""48113016100""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016201","TX","48113016201","=""48113016201""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016203","TX","48113016203","=""48113016203""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016204","TX","48113016204","=""48113016204""","2.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016301","TX","48113016301","=""48113016301""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016302","TX","48113016302","=""48113016302""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016406","TX","48113016406","=""48113016406""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016407","TX","48113016407","=""48113016407""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016409","TX","48113016409","=""48113016409""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016410","TX","48113016410","=""48113016410""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016412","TX","48113016412","=""48113016412""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016414","TX","48113016414","=""48113016414""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016415","TX","48113016415","=""48113016415""","2.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016416","TX","48113016416","=""48113016416""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016417","TX","48113016417","=""48113016417""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016418","TX","48113016418","=""48113016418""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016419","TX","48113016419","=""48113016419""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016420","TX","48113016420","=""48113016420""","2.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016421","TX","48113016421","=""48113016421""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016511","TX","48113016511","=""48113016511""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016513","TX","48113016513","=""48113016513""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016516","TX","48113016516","=""48113016516""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016517","TX","48113016517","=""48113016517""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016518","TX","48113016518","=""48113016518""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016519","TX","48113016519","=""48113016519""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016521","TX","48113016521","=""48113016521""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016522","TX","48113016522","=""48113016522""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016524","TX","48113016524","=""48113016524""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016525","TX","48113016525","=""48113016525""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016526","TX","48113016526","=""48113016526""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016527","TX","48113016527","=""48113016527""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016528","TX","48113016528","=""48113016528""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016529","TX","48113016529","=""48113016529""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016530","TX","48113016530","=""48113016530""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016531","TX","48113016531","=""48113016531""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016532","TX","48113016532","=""48113016532""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016533","TX","48113016533","=""48113016533""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016534","TX","48113016534","=""48113016534""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016535","TX","48113016535","=""48113016535""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016536","TX","48113016536","=""48113016536""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016607","TX","48113016607","=""48113016607""","0.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016610","TX","48113016610","=""48113016610""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016615","TX","48113016615","=""48113016615""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016616","TX","48113016616","=""48113016616""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016617","TX","48113016617","=""48113016617""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016618","TX","48113016618","=""48113016618""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016619","TX","48113016619","=""48113016619""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016620","TX","48113016620","=""48113016620""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016621","TX","48113016621","=""48113016621""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016622","TX","48113016622","=""48113016622""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016623","TX","48113016623","=""48113016623""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016624","TX","48113016624","=""48113016624""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016626","TX","48113016626","=""48113016626""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016627","TX","48113016627","=""48113016627""","2.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016628","TX","48113016628","=""48113016628""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016629","TX","48113016629","=""48113016629""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016630","TX","48113016630","=""48113016630""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016631","TX","48113016631","=""48113016631""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016632","TX","48113016632","=""48113016632""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016633","TX","48113016633","=""48113016633""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016634","TX","48113016634","=""48113016634""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016635","TX","48113016635","=""48113016635""","0.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016636","TX","48113016636","=""48113016636""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016637","TX","48113016637","=""48113016637""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016638","TX","48113016638","=""48113016638""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016704","TX","48113016704","=""48113016704""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016706","TX","48113016706","=""48113016706""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016707","TX","48113016707","=""48113016707""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016708","TX","48113016708","=""48113016708""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016709","TX","48113016709","=""48113016709""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016710","TX","48113016710","=""48113016710""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016711","TX","48113016711","=""48113016711""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016802","TX","48113016802","=""48113016802""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016803","TX","48113016803","=""48113016803""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016805","TX","48113016805","=""48113016805""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016806","TX","48113016806","=""48113016806""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016902","TX","48113016902","=""48113016902""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113016903","TX","48113016903","=""48113016903""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017005","TX","48113017005","=""48113017005""","2.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017006","TX","48113017006","=""48113017006""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017007","TX","48113017007","=""48113017007""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017008","TX","48113017008","=""48113017008""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017009","TX","48113017009","=""48113017009""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017010","TX","48113017010","=""48113017010""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017101","TX","48113017101","=""48113017101""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017102","TX","48113017102","=""48113017102""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017201","TX","48113017201","=""48113017201""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017203","TX","48113017203","=""48113017203""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017204","TX","48113017204","=""48113017204""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017307","TX","48113017307","=""48113017307""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017308","TX","48113017308","=""48113017308""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017309","TX","48113017309","=""48113017309""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017310","TX","48113017310","=""48113017310""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017311","TX","48113017311","=""48113017311""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017312","TX","48113017312","=""48113017312""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017313","TX","48113017313","=""48113017313""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017314","TX","48113017314","=""48113017314""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017315","TX","48113017315","=""48113017315""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017400","TX","48113017400","=""48113017400""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017500","TX","48113017500","=""48113017500""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017602","TX","48113017602","=""48113017602""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017604","TX","48113017604","=""48113017604""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017605","TX","48113017605","=""48113017605""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48113017606","TX","48113017606","=""48113017606""","2.3","2017-2021","2020","Census","Texas (State)"
