"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Vehicles per Household","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","06037134423","CA","06037134423","=""06037134423""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06037134424","CA","06037134424","=""06037134424""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06037134520","CA","06037134520","=""06037134520""","1.3","2017-2021","2020","Census","California (State)"
"Census Tract","06037134521","CA","06037134521","=""06037134521""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06037134522","CA","06037134522","=""06037134522""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06037134710","CA","06037134710","=""06037134710""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06037134720","CA","06037134720","=""06037134720""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06037134801","CA","06037134801","=""06037134801""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06037134802","CA","06037134802","=""06037134802""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06037134901","CA","06037134901","=""06037134901""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06037134904","CA","06037134904","=""06037134904""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06037134905","CA","06037134905","=""06037134905""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06037134906","CA","06037134906","=""06037134906""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06037134907","CA","06037134907","=""06037134907""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06037135102","CA","06037135102","=""06037135102""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06037135111","CA","06037135111","=""06037135111""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06037135113","CA","06037135113","=""06037135113""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06037135115","CA","06037135115","=""06037135115""","1.3","2017-2021","2020","Census","California (State)"
"Census Tract","06037135116","CA","06037135116","=""06037135116""","1.0","2017-2021","2020","Census","California (State)"
"Census Tract","06037135201","CA","06037135201","=""06037135201""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06037135202","CA","06037135202","=""06037135202""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06037135204","CA","06037135204","=""06037135204""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06037135205","CA","06037135205","=""06037135205""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06037137000","CA","06037137000","=""06037137000""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06037137103","CA","06037137103","=""06037137103""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06037137104","CA","06037137104","=""06037137104""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06037137202","CA","06037137202","=""06037137202""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06037137203","CA","06037137203","=""06037137203""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06037137301","CA","06037137301","=""06037137301""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06037137302","CA","06037137302","=""06037137302""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06037137401","CA","06037137401","=""06037137401""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06037137402","CA","06037137402","=""06037137402""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06037137501","CA","06037137501","=""06037137501""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06037137502","CA","06037137502","=""06037137502""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06037137504","CA","06037137504","=""06037137504""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06037138000","CA","06037138000","=""06037138000""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06037139001","CA","06037139001","=""06037139001""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06037139200","CA","06037139200","=""06037139200""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06037139301","CA","06037139301","=""06037139301""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06037139302","CA","06037139302","=""06037139302""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06037139303","CA","06037139303","=""06037139303""","1.2","2017-2021","2020","Census","California (State)"
"Census Tract","06037139401","CA","06037139401","=""06037139401""","1.3","2017-2021","2020","Census","California (State)"
"Census Tract","06037139402","CA","06037139402","=""06037139402""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06037139502","CA","06037139502","=""06037139502""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06037139504","CA","06037139504","=""06037139504""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06037139505","CA","06037139505","=""06037139505""","1.0","2017-2021","2020","Census","California (State)"
"Census Tract","06037139506","CA","06037139506","=""06037139506""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06037139600","CA","06037139600","=""06037139600""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06037139701","CA","06037139701","=""06037139701""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06037139703","CA","06037139703","=""06037139703""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06037139704","CA","06037139704","=""06037139704""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06037139705","CA","06037139705","=""06037139705""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06037139801","CA","06037139801","=""06037139801""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06037139802","CA","06037139802","=""06037139802""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06037141101","CA","06037141101","=""06037141101""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06037141102","CA","06037141102","=""06037141102""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06037141201","CA","06037141201","=""06037141201""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06037141202","CA","06037141202","=""06037141202""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06037141303","CA","06037141303","=""06037141303""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06037141304","CA","06037141304","=""06037141304""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06037141305","CA","06037141305","=""06037141305""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06037141306","CA","06037141306","=""06037141306""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06037141400","CA","06037141400","=""06037141400""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06037141500","CA","06037141500","=""06037141500""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06037141600","CA","06037141600","=""06037141600""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06037141700","CA","06037141700","=""06037141700""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06037143101","CA","06037143101","=""06037143101""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06037143102","CA","06037143102","=""06037143102""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06037143200","CA","06037143200","=""06037143200""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06037143301","CA","06037143301","=""06037143301""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06037143302","CA","06037143302","=""06037143302""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06037143401","CA","06037143401","=""06037143401""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06037143402","CA","06037143402","=""06037143402""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06037143500","CA","06037143500","=""06037143500""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06037143602","CA","06037143602","=""06037143602""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06037143603","CA","06037143603","=""06037143603""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06037143605","CA","06037143605","=""06037143605""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06037143606","CA","06037143606","=""06037143606""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06037143700","CA","06037143700","=""06037143700""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06037143801","CA","06037143801","=""06037143801""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06037143802","CA","06037143802","=""06037143802""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06037143901","CA","06037143901","=""06037143901""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06037143902","CA","06037143902","=""06037143902""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06037181000","CA","06037181000","=""06037181000""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06037181300","CA","06037181300","=""06037181300""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06037181400","CA","06037181400","=""06037181400""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06037181500","CA","06037181500","=""06037181500""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06037181600","CA","06037181600","=""06037181600""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06037183101","CA","06037183101","=""06037183101""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06037183103","CA","06037183103","=""06037183103""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06037183104","CA","06037183104","=""06037183104""","1.9","2017-2021","2020","Census","California (State)"
